source_id,target_id,source_name,target_name,edge_type,layer,actor_role_source,actor_role_target,canonical_loan_type,analysis_loan_type,mechanism_type,scope_type,amount_tier,source_support_tier,date_period,date_certainty,date_min_year,date_max_year,weight,record_count,records,episode_count,episode_groups,year_bce_values,collection_values,source_genre_values,verification_status_values,confidence_values
actor_matinius,actor_brutus,Matinius,Brutus,third_party_to_lender_context,third_party_context,third_party,lender,interest/usury,account/nomina claim,account/nomina,public,descriptive,Latin-controlled,ciceronian_period,exact,-50,-50,1,1,VRB-STAGED-0020,1,Other/private credit,50,Atticus,letter,verboven_only,high
actor_matinius,actor_salamis,Matinius,Salamis,third_party_to_borrower_context,third_party_context,third_party,borrower,interest/usury,account/nomina claim,account/nomina,public,descriptive,Latin-controlled,ciceronian_period,exact,-50,-50,1,1,VRB-STAGED-0020,1,Other/private credit,50,Atticus,letter,verboven_only,high
actor_meton,actor_caerellia,Meton,Caerellia,third_party_to_lender_context,third_party_context,third_party,lender,debt repayment,account/nomina claim,account/nomina,household,unknown,Latin-controlled,ciceronian_period,exact,-45,-45,1,1,ATT-PILOT-0026,1,Silius/Faberius garden-finance thread,45,Atticus,letter,latin_controlled_reviewed,high
actor_meton,actor_cicero,Meton,Cicero,third_party_to_borrower_context,third_party_context,third_party,borrower,debt repayment,account/nomina claim,account/nomina,household,unknown,Latin-controlled,ciceronian_period,exact,-45,-45,1,1,ATT-PILOT-0026,1,Silius/Faberius garden-finance thread,45,Atticus,letter,latin_controlled_reviewed,high
actor_minucius_thermus,actor_cluvius,Minucius Thermus,Cluvius,third_party_to_lender_context,third_party_context,third_party,lender,debt repayment,debt repayment,repayment pressure,public,unknown,Latin-controlled,ciceronian_period,exact,-51,-51,1,1,VRB-STAGED-0058,1,Other/private credit,51,Familiares,letter,verboven_only,high
actor_minucius_thermus,actor_philocles,Minucius Thermus,Philocles,third_party_to_borrower_context,third_party_context,third_party,borrower,debt repayment,debt repayment,repayment pressure,public,unknown,Latin-controlled,ciceronian_period,exact,-51,-51,1,1,VRB-STAGED-0058,1,Other/private credit,51,Familiares,letter,verboven_only,high
actor_mylasa_and_alabanda,actor_cluvius,Mylasa and Alabanda,Cluvius,borrower_to_lender,direct_financial,borrower,lender,debt repayment,debt repayment,repayment pressure,public,unknown,Latin-controlled,ciceronian_period,exact,-51,-51,1,1,VRB-STAGED-0078,1,Other/private credit,51,Familiares,letter,verboven_only,high
actor_nicaea,actor_young_t_pinnius,Nicaea,young T. Pinnius,borrower_to_lender,direct_financial,borrower,lender,debt repayment,debt repayment,repayment pressure,public,normalized,Latin-controlled,ciceronian_period,exact,-51,-51,1,1,VRB-STAGED-0055,1,Silius/Faberius garden-finance thread,51,Familiares,letter,verboven_only,high
actor_oppius,actor_cicero,Oppius,Cicero,third_party_to_borrower_context,third_party_context,third_party,borrower,ambiguous financial obligation,ambiguous financial obligation,account/nomina,public,unknown,Latin-controlled,ciceronian_period,exact,-51,-51,1,1,VRB-STAGED-0061,1,Silius/Faberius garden-finance thread,51,Familiares,letter,verboven_only,medium
actor_oppius,actor_cicero,Oppius,Cicero,third_party_to_lender_context,third_party_context,third_party,lender,ambiguous financial obligation,ambiguous financial obligation,account/nomina,public,unknown,Latin-controlled,ciceronian_period,exact,-51,-51,1,1,VRB-STAGED-0061,1,Silius/Faberius garden-finance thread,51,Familiares,letter,verboven_only,medium
actor_p_quinctius,actor_scapula_heirs,P. Quinctius,Scapula heirs,borrower_to_lender,direct_financial,borrower,lender,debt repayment,debt repayment,repayment pressure,comparative,unknown,primary-source checked,ciceronian_period,exact,-81,-81,1,1,VRB-STAGED-0094,1,Other/private credit,81,,speech,verboven_only,high
actor_philocles,actor_cluvius,Philocles,Cluvius,borrower_to_lender,direct_financial,borrower,lender,debt repayment,debt repayment,repayment pressure,public,unknown,Latin-controlled,ciceronian_period,exact,-51,-51,1,1,VRB-STAGED-0058,1,Other/private credit,51,Familiares,letter,verboven_only,high
actor_philotimus,actor_cicero,Philotimus,Cicero,borrower_to_lender,direct_financial,borrower,lender,debt repayment,account/nomina claim,account/nomina,private,descriptive,Latin-controlled,ciceronian_period,exact,-50,-50,1,1,ATT-PILOT-0020,1,Philotimus/Philogenes accounts,50,Atticus,letter,latin_controlled_reviewed,medium
actor_philotimus,actor_cicero,Philotimus,Cicero,borrower_to_lender,direct_financial,borrower,lender,debt repayment,account/nomina claim,account/nomina,public,normalized,Latin-controlled,ciceronian_period,exact,-50,-50,1,1,ATT-PILOT-0031,1,Philotimus/Philogenes accounts,50,Atticus,letter,latin_controlled_reviewed,medium
actor_philotimus,actor_cicero,Philotimus,Cicero,third_party_to_borrower_context,third_party_context,third_party,borrower,credit arrangement,refinancing/versura,refinancing/versura,private,descriptive,Latin-controlled,ciceronian_period,exact,-49,-49,1,1,ATT-PILOT-0003,1,Philotimus/Philogenes accounts,49,Atticus,letter,latin_controlled_reviewed,medium
actor_philotimus,actor_oppius,Philotimus,Oppius,third_party_to_lender_context,third_party_context,third_party,lender,credit arrangement,refinancing/versura,refinancing/versura,private,descriptive,Latin-controlled,ciceronian_period,exact,-49,-49,1,1,ATT-PILOT-0003,1,Philotimus/Philogenes accounts,49,Atticus,letter,latin_controlled_reviewed,medium
actor_pomponia,actor_egnatius,Pomponia,Egnatius,third_party_to_lender_context,third_party_context,third_party,lender,credit arrangement,refinancing/versura,refinancing/versura,private,normalized,Latin-controlled,ciceronian_period,exact,-49,-49,1,1,ATT-PILOT-0005,1,Quintus debt thread,49,Atticus,letter,latin_controlled_reviewed,high
actor_pomponia,actor_quintus_cicero,Pomponia,Quintus Cicero,third_party_to_borrower_context,third_party_context,third_party,borrower,credit arrangement,refinancing/versura,refinancing/versura,private,normalized,Latin-controlled,ciceronian_period,exact,-49,-49,1,1,ATT-PILOT-0005,1,Quintus debt thread,49,Atticus,letter,latin_controlled_reviewed,high
actor_q_axius,actor_egnatius,Q. Axius,Egnatius,third_party_to_lender_context,third_party_context,third_party,lender,credit arrangement,refinancing/versura,refinancing/versura,private,normalized,Latin-controlled,ciceronian_period,exact,-49,-49,1,1,ATT-PILOT-0005,1,Quintus debt thread,49,Atticus,letter,latin_controlled_reviewed,high
actor_q_axius,actor_quintus_cicero,Q. Axius,Quintus Cicero,third_party_to_borrower_context,third_party_context,third_party,borrower,credit arrangement,refinancing/versura,refinancing/versura,private,normalized,Latin-controlled,ciceronian_period,exact,-49,-49,1,1,ATT-PILOT-0005,1,Quintus debt thread,49,Atticus,letter,latin_controlled_reviewed,high
actor_q_paconius_lepta,actor_p_valerius,Q. Paconius Lepta,P. Valerius,third_party_to_borrower_context,third_party_context,third_party,borrower,ambiguous financial obligation,ambiguous financial obligation,surety,public,unknown,Latin-controlled,ciceronian_period,exact,-50,-50,1,1,VRB-STAGED-0032,1,Caelius/Caesar obligation,50,Atticus,letter,verboven_only,medium
actor_q_titinius,actor_egnatius,Q. Titinius,Egnatius,third_party_to_lender_context,third_party_context,third_party,lender,credit arrangement,refinancing/versura,refinancing/versura,private,normalized,Latin-controlled,ciceronian_period,exact,-49,-49,1,1,ATT-PILOT-0005,1,Quintus debt thread,49,Atticus,letter,latin_controlled_reviewed,high
actor_q_titinius,actor_quintus_cicero,Q. Titinius,Quintus Cicero,third_party_to_borrower_context,third_party_context,third_party,borrower,credit arrangement,refinancing/versura,refinancing/versura,private,normalized,Latin-controlled,ciceronian_period,exact,-49,-49,1,1,ATT-PILOT-0005,1,Quintus debt thread,49,Atticus,letter,latin_controlled_reviewed,high
actor_quintus_cicero,actor_atticus,Quintus Cicero,Atticus,borrower_to_lender,direct_financial,borrower,lender,debt repayment,debt repayment,repayment pressure,political,normalized,Latin-controlled,ciceronian_period,exact,-44,-44,1,1,VRB-STAGED-0045,1,Quintus debt thread,44,Atticus,letter,verboven_only,high
actor_quintus_cicero,actor_caepio,Quintus Cicero,Caepio,borrower_to_lender,direct_financial,borrower,lender,debt repayment,debt repayment,surety,private,unknown,Latin-controlled,ciceronian_period,exact,-58,-58,1,1,QFR-PILOT-0001,1,Quintus debt thread,58,Quintum,letter,latin_controlled_reviewed,high
actor_quintus_cicero,actor_egnatius,Quintus Cicero,Egnatius,borrower_to_lender,direct_financial,borrower,lender,credit arrangement,refinancing/versura,refinancing/versura,private,normalized,Latin-controlled,ciceronian_period,exact,-49,-49,1,1,ATT-PILOT-0005,1,Quintus debt thread,49,Atticus,letter,latin_controlled_reviewed,high
actor_quintus_cicero,actor_m_antonius,Quintus Cicero,M. Antonius,borrower_to_lender,direct_financial,borrower,lender,debt repayment,debt repayment,surety,private,unknown,Latin-controlled,ciceronian_period,exact,-58,-58,1,1,QFR-PILOT-0001,1,Quintus debt thread,58,Quintum,letter,latin_controlled_reviewed,high
actor_salamis,actor_brutus,Salamis,Brutus,borrower_to_lender,direct_financial,borrower,lender,interest/usury,account/nomina claim,account/nomina,public,descriptive,Latin-controlled,ciceronian_period,exact,-50,-50,1,1,VRB-STAGED-0020,1,Other/private credit,50,Atticus,letter,verboven_only,high
actor_scaptius,actor_brutus,Scaptius,Brutus,third_party_to_lender_context,third_party_context,third_party,lender,interest/usury,account/nomina claim,account/nomina,public,descriptive,Latin-controlled,ciceronian_period,exact,-50,-50,1,1,VRB-STAGED-0020,1,Other/private credit,50,Atticus,letter,verboven_only,high
actor_scaptius,actor_salamis,Scaptius,Salamis,third_party_to_borrower_context,third_party_context,third_party,borrower,interest/usury,account/nomina claim,account/nomina,public,descriptive,Latin-controlled,ciceronian_period,exact,-50,-50,1,1,VRB-STAGED-0020,1,Other/private credit,50,Atticus,letter,verboven_only,high
actor_scribonius_libo,actor_cicero,Scribonius Libo,Cicero,borrower_to_lender,direct_financial,borrower,lender,credit arrangement,surety/guarantee,surety,ambiguous,unknown,Latin-controlled,ciceronian_period,exact,-45,-45,1,1,VRB-STAGED-0038,1,Other/private credit,45,Atticus,letter,verboven_only,medium
actor_sex_naevius,actor_p_quinctius,Sex. Naevius,P. Quinctius,third_party_to_borrower_context,third_party_context,third_party,borrower,debt repayment,debt repayment,repayment pressure,comparative,unknown,primary-source checked,ciceronian_period,exact,-81,-81,1,1,VRB-STAGED-0094,1,Other/private credit,81,,speech,verboven_only,high
actor_sex_naevius,actor_scapula_heirs,Sex. Naevius,Scapula heirs,third_party_to_lender_context,third_party_context,third_party,lender,debt repayment,debt repayment,repayment pressure,comparative,unknown,primary-source checked,ciceronian_period,exact,-81,-81,1,1,VRB-STAGED-0094,1,Other/private credit,81,,speech,verboven_only,high
actor_silius,actor_nicaea,Silius,Nicaea,third_party_to_borrower_context,third_party_context,third_party,borrower,debt repayment,debt repayment,repayment pressure,public,normalized,Latin-controlled,ciceronian_period,exact,-51,-51,1,1,VRB-STAGED-0055,1,Silius/Faberius garden-finance thread,51,Familiares,letter,verboven_only,high
actor_silius,actor_young_t_pinnius,Silius,young T. Pinnius,third_party_to_lender_context,third_party_context,third_party,lender,debt repayment,debt repayment,repayment pressure,public,normalized,Latin-controlled,ciceronian_period,exact,-51,-51,1,1,VRB-STAGED-0055,1,Silius/Faberius garden-finance thread,51,Familiares,letter,verboven_only,high
actor_terentia,actor_l_tullius_montanus,Terentia,L. Tullius Montanus,third_party_to_borrower_context,third_party_context,third_party,borrower,credit arrangement,refinancing/versura,refinancing/versura,household,normalized,Latin-controlled,ciceronian_period,exact,-44,-44,1,1,ATT-PILOT-0018,1,Tiro/domestic accounts,44,Atticus,letter,latin_controlled_reviewed,high
actor_tiro,actor_aurelius,Tiro,Aurelius,third_party_to_lender_context,third_party_context,third_party,lender,debt repayment,account/nomina claim,account/nomina,household,unknown,Latin-controlled,ciceronian_period,exact,-44,-44,1,1,FAM-PILOT-0004,1,Tiro/domestic accounts,44,Familiares,letter,latin_controlled_reviewed,high
actor_tiro,actor_caerellia,Tiro,Caerellia,third_party_to_lender_context,third_party_context,third_party,lender,debt repayment,account/nomina claim,account/nomina,household,unknown,Latin-controlled,ciceronian_period,exact,-45,-45,1,1,ATT-PILOT-0026,1,Silius/Faberius garden-finance thread,45,Atticus,letter,latin_controlled_reviewed,high
actor_tiro,actor_cicero,Tiro,Cicero,third_party_to_borrower_context,third_party_context,third_party,borrower,personal loan,personal loan,account/nomina,public,unknown,Latin-controlled,ciceronian_period,exact,-44,-44,1,1,ATT-PILOT-0013,1,Tiro/domestic accounts,44,Atticus,letter,latin_controlled_reviewed,high
actor_tiro,actor_cicero,Tiro,Cicero,third_party_to_borrower_context,third_party_context,third_party,borrower,credit arrangement,refinancing/versura,refinancing/versura,household,normalized,Latin-controlled,ciceronian_period,exact,-44,-44,1,1,ATT-PILOT-0014,1,Tiro/domestic accounts,44,Atticus,letter,latin_controlled_reviewed,high
actor_tiro,actor_cicero,Tiro,Cicero,third_party_to_lender_context,third_party_context,third_party,lender,debt repayment,debt repayment,account/nomina,household,unknown,Latin-controlled,ciceronian_period,exact,-44,-44,1,1,FAM-PILOT-0005,1,Tiro/domestic accounts,44,Familiares,letter,latin_controlled_reviewed,high
actor_tiro,actor_curius,Tiro,Curius,borrower_to_lender,direct_financial,borrower,lender,personal loan,personal loan,account/nomina,household,unknown,Latin-controlled,ciceronian_period,exact,-49,-49,1,1,ATT-PILOT-0006,1,Tiro/domestic accounts,49,Atticus,letter,latin_controlled_reviewed,high
actor_tiro,actor_curius,Tiro,Curius,borrower_to_lender,direct_financial,borrower,lender,credit arrangement,credit arrangement,account/nomina,household,unknown,Latin-controlled,undated,undated,,,1,1,VRB-STAGED-0027,1,Tiro/domestic accounts,,Familiares,letter,verboven_only,medium
actor_tiro,actor_flaminius,Tiro,Flaminius,third_party_to_borrower_context,third_party_context,third_party,borrower,debt repayment,debt repayment,account/nomina,household,unknown,Latin-controlled,ciceronian_period,exact,-44,-44,1,1,FAM-PILOT-0005,1,Tiro/domestic accounts,44,Familiares,letter,latin_controlled_reviewed,high
actor_tiro,actor_ofillius,Tiro,Ofillius,third_party_to_lender_context,third_party_context,third_party,lender,debt repayment,account/nomina claim,account/nomina,household,unknown,Latin-controlled,ciceronian_period,exact,-44,-44,1,1,FAM-PILOT-0004,1,Tiro/domestic accounts,44,Familiares,letter,latin_controlled_reviewed,high
actor_tullia,actor_cicero,Tullia,Cicero,third_party_to_borrower_context,third_party_context,third_party,borrower,ambiguous financial obligation,account/nomina claim,account/nomina,household,unknown,Latin-controlled,ciceronian_period,exact,-48,-48,1,1,VRB-STAGED-0077,1,Other/private credit,48,Atticus,letter,verboven_only,low
actor_tullia,actor_tullia_s_creditors,Tullia,Tullia's creditors,third_party_to_lender_context,third_party_context,third_party,lender,ambiguous financial obligation,account/nomina claim,account/nomina,household,unknown,Latin-controlled,ciceronian_period,exact,-48,-48,1,1,VRB-STAGED-0077,1,Other/private credit,48,Atticus,letter,verboven_only,low
actor_procuratores,actor_cluvius,procuratores,Cluvius,third_party_to_lender_context,third_party_context,third_party,lender,debt repayment,debt repayment,repayment pressure,public,unknown,Latin-controlled,ciceronian_period,exact,-51,-51,1,1,VRB-STAGED-0078,1,Other/private credit,51,Familiares,letter,verboven_only,high
actor_procuratores,actor_mylasa_and_alabanda,procuratores,Mylasa and Alabanda,third_party_to_borrower_context,third_party_context,third_party,borrower,debt repayment,debt repayment,repayment pressure,public,unknown,Latin-controlled,ciceronian_period,exact,-51,-51,1,1,VRB-STAGED-0078,1,Other/private credit,51,Familiares,letter,verboven_only,high
