source_id,target_id,source_name,target_name,edge_type,layer,actor_role_source,actor_role_target,canonical_loan_type,analysis_loan_type,mechanism_type,scope_type,amount_tier,source_support_tier,date_period,date_certainty,date_min_year,date_max_year,weight,record_count,records,episode_count,episode_groups,year_bce_values,collection_values,source_genre_values,verification_status_values,confidence_values
actor_scribonius_libo,actor_cicero,Scribonius Libo,Cicero,borrower_to_lender,direct_financial,borrower,lender,credit arrangement,surety/guarantee,surety,ambiguous,unknown,Latin-controlled,ciceronian_period,exact,-45,-45,1,1,SEC-STAGED-0038,1,Other/private credit,45,Atticus,letter,verboven_only,medium
actor_sex_naevius,actor_p_quinctius,Sex. Naevius,P. Quinctius,third_party_to_borrower_context,third_party_context,third_party,borrower,debt repayment,debt repayment,repayment pressure,comparative,unknown,primary-source checked,ciceronian_period,exact,-81,-81,1,1,SEC-STAGED-0094,1,Other/private credit,81,,speech,verboven_only,high
actor_sex_naevius,actor_scapula_heirs,Sex. Naevius,Scapula heirs,third_party_to_lender_context,third_party_context,third_party,lender,debt repayment,debt repayment,repayment pressure,comparative,unknown,primary-source checked,ciceronian_period,exact,-81,-81,1,1,SEC-STAGED-0094,1,Other/private credit,81,,speech,verboven_only,high
actor_silius,actor_nicaea,Silius,Nicaea,third_party_to_borrower_context,third_party_context,third_party,borrower,debt repayment,debt repayment,repayment pressure,public,normalized,Latin-controlled,ciceronian_period,exact,-51,-51,1,1,SEC-STAGED-0055,1,Silius/Faberius garden-finance thread,51,Familiares,letter,verboven_only,high
actor_silius,actor_young_t_pinnius,Silius,young T. Pinnius,third_party_to_lender_context,third_party_context,third_party,lender,debt repayment,debt repayment,repayment pressure,public,normalized,Latin-controlled,ciceronian_period,exact,-51,-51,1,1,SEC-STAGED-0055,1,Silius/Faberius garden-finance thread,51,Familiares,letter,verboven_only,high
actor_terentia,actor_cicero,Terentia,Cicero,third_party_to_borrower_context,third_party_context,third_party,borrower,debt repayment,debt repayment,repayment pressure,household,normalized,Latin-controlled,ciceronian_period,exact,-47,-47,1,1,ATT-PILOT-0023,1,Sallustius settlement,47,Atticus,letter,latin_controlled_reviewed,medium
actor_terentia,actor_l_tullius_montanus,Terentia,L. Tullius Montanus,third_party_to_borrower_context,third_party_context,third_party,borrower,credit arrangement,refinancing/versura,refinancing/versura,household,normalized,Latin-controlled,ciceronian_period,exact,-44,-44,1,1,ATT-PILOT-0018,1,Tiro/domestic accounts,44,Atticus,letter,latin_controlled_reviewed,high
actor_terentia,actor_p_sallustius,Terentia,P. Sallustius,third_party_to_lender_context,third_party_context,third_party,lender,debt repayment,debt repayment,repayment pressure,household,normalized,Latin-controlled,ciceronian_period,exact,-47,-47,1,1,ATT-PILOT-0023,1,Sallustius settlement,47,Atticus,letter,latin_controlled_reviewed,medium
actor_tiro,actor_cicero,Tiro,Cicero,third_party_to_lender_context,third_party_context,third_party,lender,debt repayment,debt repayment,account/nomina,household,unknown,Latin-controlled,ciceronian_period,exact,-44,-44,1,1,FAM-PILOT-0005,1,Tiro/domestic accounts,44,Familiares,letter,latin_controlled_reviewed,high
actor_tiro,actor_flaminius,Tiro,Flaminius,third_party_to_borrower_context,third_party_context,third_party,borrower,debt repayment,debt repayment,account/nomina,household,unknown,Latin-controlled,ciceronian_period,exact,-44,-44,1,1,FAM-PILOT-0005,1,Tiro/domestic accounts,44,Familiares,letter,latin_controlled_reviewed,high
actor_tullia,actor_cicero,Tullia,Cicero,third_party_to_borrower_context,third_party_context,third_party,borrower,ambiguous financial obligation,account/nomina claim,account/nomina,household,unknown,Latin-controlled,ciceronian_period,exact,-48,-48,1,1,SEC-STAGED-0077,1,Other/private credit,48,Atticus,letter,verboven_only,low
actor_tullia,actor_tullia_s_creditors,Tullia,Tullia's creditors,third_party_to_lender_context,third_party_context,third_party,lender,ambiguous financial obligation,account/nomina claim,account/nomina,household,unknown,Latin-controlled,ciceronian_period,exact,-48,-48,1,1,SEC-STAGED-0077,1,Other/private credit,48,Atticus,letter,verboven_only,low
actor_varro,actor_cicero,Varro,Cicero,third_party_to_lender_context,third_party_context,third_party,lender,credit arrangement,credit arrangement,repayment pressure,private,unknown,Latin-controlled,ciceronian_period,exact,-45,-45,1,1,SEC-STAGED-0053,1,Other/private credit,45,Familiares,letter,verboven_only,medium
actor_varro,actor_cocceius,Varro,Cocceius,third_party_to_borrower_context,third_party_context,third_party,borrower,credit arrangement,credit arrangement,repayment pressure,private,unknown,Latin-controlled,ciceronian_period,exact,-45,-45,1,1,SEC-STAGED-0053,1,Other/private credit,45,Familiares,letter,verboven_only,medium
actor_procuratores,actor_cluvius,procuratores,Cluvius,third_party_to_lender_context,third_party_context,third_party,lender,debt repayment,debt repayment,repayment pressure,public,unknown,Latin-controlled,ciceronian_period,exact,-51,-51,1,1,SEC-STAGED-0078,1,Other/private credit,51,Familiares,letter,verboven_only,high
actor_procuratores,actor_mylasa_and_alabanda,procuratores,Mylasa and Alabanda,third_party_to_borrower_context,third_party_context,third_party,borrower,debt repayment,debt repayment,repayment pressure,public,unknown,Latin-controlled,ciceronian_period,exact,-51,-51,1,1,SEC-STAGED-0078,1,Other/private credit,51,Familiares,letter,verboven_only,high
